X,Y,ELEVATION
361703.34,2421018.911,71.003
361703.34,2421013.911,70.849
361703.34,2421008.911,70.831
361703.34,2421003.911,71.464
361703.34,2420998.911,68.707
361703.34,2420993.911,66.238
361703.34,2420988.911,63.347
361703.34,2420983.911,59.18
361703.34,2420978.911,56.462
361703.34,2420973.911,52.441
361703.34,2420968.911,49.668
361703.34,2420963.911,46.418
361703.34,2420958.911,42.174
361703.34,2420953.911,38.708
361703.34,2420948.911,37.547
361703.34,2420943.911,34.151
361708.34,2421188.911,46.446
361708.34,2421183.911,47.786
361708.34,2421178.911,46.74
361708.34,2421173.911,48.083
361708.34,2421168.911,48.919
361708.34,2421163.911,48.414
361708.34,2421158.911,48.383
361708.34,2421153.911,48.641
361708.34,2421148.911,48.612
361708.34,2421143.911,48.57
361708.34,2421138.911,49.505
361708.34,2421133.911,51.599
361708.34,2421128.911,55.004
361708.34,2421123.911,54.986
361708.34,2421118.911,55.223
361708.34,2421113.911,55.681
361708.34,2421108.911,54.646
361708.34,2421103.911,54.729
361708.34,2421098.911,55.048
361708.34,2421093.911,55.823
361708.34,2421088.911,56.412
361708.34,2421083.911,58.741
361708.34,2421078.911,58.641
361708.34,2421073.911,59.153
361708.34,2421068.911,59.688
361708.34,2421063.911,60.33
361708.34,2421058.911,62.071
361708.34,2421053.911,65.096
361708.34,2421048.911,66.699
361708.34,2421043.911,68.294
361708.34,2421038.911,69.609
361708.34,2421033.911,70.707
361708.34,2421028.911,71.876
361708.34,2421023.911,68.994
361708.34,2421018.911,68.446
361708.34,2421013.911,70.121
361708.34,2421008.911,70.526
361708.34,2421003.911,71.456
361708.34,2420998.911,68.916
361708.34,2420993.911,66.31
361708.34,2420988.911,62.97
361708.34,2420983.911,59.291
361708.34,2420978.911,56.297
361708.34,2420973.911,53.346
361708.34,2420968.911,50.439
361708.34,2420963.911,47.129
361708.34,2420958.911,43.934
361708.34,2420953.911,38.634
361708.34,2420948.911,37.529
361708.34,2420943.911,34.882
361713.34,2421183.911,47.071
361713.34,2421178.911,46.117
361713.34,2421173.911,46.103
361713.34,2421168.911,48.091
361713.34,2421163.911,49.867
361713.34,2421158.911,48.061
361713.34,2421153.911,47.951
361713.34,2421148.911,48.037
361713.34,2421143.911,48.305
361713.34,2421138.911,48.57
361713.34,2421133.911,50.462
361713.34,2421128.911,54.272
361713.34,2421123.911,54.35
361713.34,2421118.911,53.767
361713.34,2421113.911,53.851
361713.34,2421108.911,54.943
361713.34,2421103.911,55.252
361713.34,2421098.911,55.513
361713.34,2421093.911,55.569
361713.34,2421088.911,55.978
361713.34,2421083.911,56.593
361713.34,2421078.911,58.604
361713.34,2421073.911,59.089
361713.34,2421068.911,59.495
361713.34,2421063.911,60.07
361713.34,2421058.911,60.878
361713.34,2421053.911,61.705
361713.34,2421048.911,64.945
361713.34,2421043.911,67.289
361713.34,2421038.911,68.73
361713.34,2421033.911,70.383
361713.34,2421028.911,70.502
361713.34,2421023.911,66.863
361713.34,2421018.911,66.703
361713.34,2421013.911,66.802
361713.34,2421008.911,70.73
361713.34,2421003.911,71.869
361713.34,2420998.911,69.215
361713.34,2420993.911,66.111
361713.34,2420988.911,63.468
361713.34,2420983.911,58.633
361713.34,2420978.911,55.927
361713.34,2420973.911,53.503
361713.34,2420968.911,50.616
361713.34,2420963.911,47.36
361713.34,2420958.911,43.956
361713.34,2420953.911,38.645
361713.34,2420948.911,37.521
361713.34,2420943.911,33.959
361718.34,2421173.911,46.128
361718.34,2421168.911,46.999
361718.34,2421163.911,49.388
361718.34,2421158.911,48.205
361718.34,2421153.911,47.687
361718.34,2421148.911,47.718
361718.34,2421143.911,47.68
361718.34,2421138.911,47.696
361718.34,2421133.911,49.71
361718.34,2421128.911,53.047
361718.34,2421123.911,53.598
361718.34,2421118.911,53.897
361718.34,2421113.911,53.798
361718.34,2421108.911,53.512
361718.34,2421103.911,54.168
361718.34,2421098.911,55.031
361718.34,2421093.911,55.237
361718.34,2421088.911,55.46
361718.34,2421083.911,55.864
361718.34,2421078.911,57.296
361718.34,2421073.911,58.81
361718.34,2421068.911,59.581
361718.34,2421063.911,60.178
361718.34,2421058.911,60.614
361718.34,2421053.911,61.555
361718.34,2421048.911,62.297
361718.34,2421043.911,64.28
361718.34,2421038.911,67.501
361718.34,2421033.911,68.816
361718.34,2421028.911,67.131
361718.34,2421023.911,66.236
361718.34,2421018.911,66.361
361718.34,2421013.911,67.789
361718.34,2421008.911,71.595
361718.34,2421003.911,71.657
361718.34,2420998.911,69.412
361718.34,2420993.911,66.774
361718.34,2420988.911,64.204
361718.34,2420983.911,59.861
361718.34,2420978.911,56.722
361718.34,2420973.911,53.7
361718.34,2420968.911,50.45
361718.34,2420963.911,47.251
361718.34,2420958.911,44.063
361718.34,2420953.911,38.672
361718.34,2420948.911,37.492
361718.34,2420943.911,33.228
361723.34,2421168.911,48
361723.34,2421163.911,48.347
361723.34,2421158.911,47.901
361723.34,2421153.911,47.63
361723.34,2421148.911,47.648
361723.34,2421143.911,47.595
361723.34,2421138.911,47.607
361723.34,2421133.911,50.387
361723.34,2421128.911,53.362
361723.34,2421123.911,53.583
361723.34,2421118.911,53.73
361723.34,2421113.911,53.77
361723.34,2421108.911,53.701
361723.34,2421103.911,53.82
361723.34,2421098.911,54.147
361723.34,2421093.911,54.842
361723.34,2421088.911,55.186
361723.34,2421083.911,55.391
361723.34,2421078.911,55.64
361723.34,2421073.911,57.528
361723.34,2421068.911,59.242
361723.34,2421063.911,60.093
361723.34,2421058.911,60.831
361723.34,2421053.911,61.471
361723.34,2421048.911,61.93
361723.34,2421043.911,62.865
361723.34,2421038.911,64.086
361723.34,2421033.911,65.71
361723.34,2421028.911,65.202
361723.34,2421023.911,65.631
361723.34,2421018.911,65.809
361723.34,2421013.911,67.748
361723.34,2421008.911,71.428
361723.34,2421003.911,71.518
361723.34,2420998.911,71.095
361723.34,2420993.911,68.607
361723.34,2420988.911,64.67
361723.34,2420983.911,60.855
361723.34,2420978.911,57.071
361723.34,2420973.911,54.008
361723.34,2420968.911,50.471
361723.34,2420963.911,46.962
361723.34,2420958.911,43.281
361723.34,2420953.911,38.664
361723.34,2420948.911,37.013
361723.34,2420943.911,32.556
361728.34,2421158.911,48.307
361728.34,2421153.911,47.673
361728.34,2421148.911,47.765
361728.34,2421143.911,47.591
361728.34,2421138.911,47.888
361728.34,2421133.911,51.029
361728.34,2421128.911,52.784
361728.34,2421123.911,53.076
361728.34,2421118.911,53.339
361728.34,2421113.911,53.744
361728.34,2421108.911,53.798
361728.34,2421103.911,53.463
361728.34,2421098.911,53.02
361728.34,2421093.911,52.629
361728.34,2421088.911,54.306
361728.34,2421083.911,54.859
361728.34,2421078.911,55.266
361728.34,2421073.911,55.723
361728.34,2421068.911,57.48
361728.34,2421063.911,58.95
361728.34,2421058.911,60.702
361728.34,2421053.911,61.376
361728.34,2421048.911,62.173
361728.34,2421043.911,62.558
361728.34,2421038.911,63.598
361728.34,2421033.911,64.281
361728.34,2421028.911,64.908
361728.34,2421023.911,65.318
361728.34,2421018.911,65.748
361728.34,2421013.911,68.913
361728.34,2421008.911,70.984
361728.34,2421003.911,71.041
361728.34,2420998.911,71.429
361728.34,2420993.911,69.58
361728.34,2420988.911,66.172
361728.34,2420983.911,62.628
361728.34,2420978.911,57.563
361728.34,2420973.911,53.485
361728.34,2420968.911,50.064
361728.34,2420963.911,46.256
361728.34,2420958.911,41.817
361728.34,2420953.911,38.647
361728.34,2420948.911,36.39
361728.34,2420943.911,32.613
361733.34,2421153.911,48.764
361733.34,2421148.911,49.281
361733.34,2421143.911,49.421
361733.34,2421138.911,50.417
361733.34,2421133.911,51.503
361733.34,2421128.911,52.247
361733.34,2421123.911,52.743
361733.34,2421118.911,53.183
361733.34,2421113.911,53.405
361733.34,2421108.911,53.574
361733.34,2421103.911,53.33
361733.34,2421098.911,52.087
361733.34,2421093.911,51.692
361733.34,2421088.911,52.023
361733.34,2421083.911,52.306
361733.34,2421078.911,54.204
361733.34,2421073.911,55.145
361733.34,2421068.911,55.807
361733.34,2421063.911,56.557
361733.34,2421058.911,58.564
361733.34,2421053.911,59.862
361733.34,2421048.911,62.028
361733.34,2421043.911,63.383
361733.34,2421038.911,63.573
361733.34,2421033.911,64.135
361733.34,2421028.911,64.761
361733.34,2421023.911,65.32
361733.34,2421018.911,66.355
361733.34,2421013.911,69.789
361733.34,2421008.911,70.283
361733.34,2421003.911,70.764
361733.34,2420998.911,70.928
361733.34,2420993.911,70.044
361733.34,2420988.911,66.73
361733.34,2420983.911,63.537
361733.34,2420978.911,59.117
361733.34,2420973.911,54.29
361733.34,2420968.911,50.087
361733.34,2420963.911,45.909
361733.34,2420958.911,40.25
361733.34,2420953.911,38.626
361733.34,2420948.911,36.194
361733.34,2420943.911,32.797
361738.34,2421143.911,49.711
361738.34,2421138.911,50.489
361738.34,2421133.911,51.276
361738.34,2421128.911,51.968
361738.34,2421123.911,52.449
361738.34,2421118.911,52.927
361738.34,2421113.911,53.318
361738.34,2421108.911,53.125
361738.34,2421103.911,52.453
361738.34,2421098.911,51.387
361738.34,2421093.911,51.567
361738.34,2421088.911,51.734
361738.34,2421083.911,51.911
361738.34,2421078.911,52.026
361738.34,2421073.911,52.609
361738.34,2421068.911,55.152
361738.34,2421063.911,55.739
361738.34,2421058.911,56.384
361738.34,2421053.911,57.278
361738.34,2421048.911,59.818
361738.34,2421043.911,61.743
361738.34,2421038.911,63.932
361738.34,2421033.911,64.532
361738.34,2421028.911,64.946
361738.34,2421023.911,65.661
361738.34,2421018.911,67.398
361738.34,2421013.911,69.026
361738.34,2421008.911,70.011
361738.34,2421003.911,70.554
361738.34,2420998.911,70.515
361738.34,2420993.911,70.649
361738.34,2420988.911,68.452
361738.34,2420983.911,64.809
361738.34,2420978.911,61.385
361738.34,2420973.911,56.038
361738.34,2420968.911,50.287
361738.34,2420963.911,46.694
361738.34,2420958.911,40.907
361738.34,2420953.911,38.612
361738.34,2420948.911,35.807
361738.34,2420943.911,32.74
361743.34,2421138.911,49.542
361743.34,2421133.911,50.572
361743.34,2421128.911,51.833
361743.34,2421123.911,52.414
361743.34,2421118.911,52.791
361743.34,2421113.911,53.016
361743.34,2421108.911,52.192
361743.34,2421103.911,50.952
361743.34,2421098.911,50.898
361743.34,2421093.911,51.536
361743.34,2421088.911,52.008
361743.34,2421083.911,51.955
361743.34,2421078.911,51.989
361743.34,2421073.911,51.992
361743.34,2421068.911,52.11
361743.34,2421063.911,54.401
361743.34,2421058.911,55.6
361743.34,2421053.911,56.41
361743.34,2421048.911,57.096
361743.34,2421043.911,59.25
361743.34,2421038.911,62.093
361743.34,2421033.911,64.753
361743.34,2421028.911,65.014
361743.34,2421023.911,65.463
361743.34,2421018.911,66.758
361743.34,2421013.911,67.726
361743.34,2421008.911,69.153
361743.34,2421003.911,70.306
361743.34,2420998.911,70.342
361743.34,2420993.911,70.363
361743.34,2420988.911,69.013
361743.34,2420983.911,65.593
361743.34,2420978.911,62.324
361743.34,2420973.911,55.974
361743.34,2420968.911,50.636
361743.34,2420963.911,46.783
361743.34,2420958.911,41.088
361743.34,2420953.911,38.625
361743.34,2420948.911,36.113
361743.34,2420943.911,32.764
361748.34,2421128.911,49.043
361748.34,2421123.911,50.123
361748.34,2421118.911,50.398
361748.34,2421113.911,51.124
361748.34,2421108.911,50.775
361748.34,2421103.911,50.159
361748.34,2421098.911,50.745
361748.34,2421093.911,51.008
361748.34,2421088.911,51.484
361748.34,2421083.911,51.683
361748.34,2421078.911,51.685
361748.34,2421073.911,51.906
361748.34,2421068.911,51.764
361748.34,2421063.911,52.824
361748.34,2421058.911,54.182
361748.34,2421053.911,55.459
361748.34,2421048.911,56.13
361748.34,2421043.911,57.475
361748.34,2421038.911,59.466
361748.34,2421033.911,62.035
361748.34,2421028.911,63.926
361748.34,2421023.911,65
361748.34,2421018.911,64.874
361748.34,2421013.911,66.461
361748.34,2421008.911,68.429
361748.34,2421003.911,70.219
361748.34,2420998.911,70.391
361748.34,2420993.911,70.35
361748.34,2420988.911,68.952
361748.34,2420983.911,65.476
361748.34,2420978.911,61.456
361748.34,2420973.911,56.213
361748.34,2420968.911,50.285
361748.34,2420963.911,47.192
361748.34,2420958.911,40.252
361748.34,2420953.911,38.625
361748.34,2420948.911,35.89
361748.34,2420943.911,32.424
361753.34,2421123.911,48.688
361753.34,2421118.911,48.987
361753.34,2421113.911,49.259
361753.34,2421108.911,49.402
361753.34,2421103.911,49.631
361753.34,2421098.911,50.189
361753.34,2421093.911,48.324
361753.34,2421088.911,49.782
361753.34,2421083.911,51.483
361753.34,2421078.911,51.455
361753.34,2421073.911,51.43
361753.34,2421068.911,51.47
361753.34,2421063.911,51.779
361753.34,2421058.911,52.042
361753.34,2421053.911,52.643
361753.34,2421048.911,53.25
361753.34,2421043.911,55.111
361753.34,2421038.911,57.272
361753.34,2421033.911,58.86
361753.34,2421028.911,60.499
361753.34,2421023.911,61.895
361753.34,2421018.911,63.648
361753.34,2421013.911,65.541
361753.34,2421008.911,68.055
361753.34,2421003.911,69.929
361753.34,2420998.911,70.657
361753.34,2420993.911,70.363
361753.34,2420988.911,69.287
361753.34,2420983.911,65.808
361753.34,2420978.911,62.845
361753.34,2420973.911,57.215
361753.34,2420968.911,50.27
361753.34,2420963.911,46.208
361753.34,2420958.911,40.455
361753.34,2420953.911,38.642
361753.34,2420948.911,34.877
361758.34,2421113.911,48.69
361758.34,2421108.911,48.788
361758.34,2421103.911,49.261
361758.34,2421098.911,49.808
361758.34,2421093.911,49.894
361758.34,2421088.911,50.262
361758.34,2421083.911,50.495
361758.34,2421078.911,51.318
361758.34,2421073.911,51.263
361758.34,2421068.911,51.326
361758.34,2421063.911,51.58
361758.34,2421058.911,51.804
361758.34,2421053.911,51.902
361758.34,2421048.911,52.467
361758.34,2421043.911,52.75
361758.34,2421038.911,53.783
361758.34,2421033.911,56.916
361758.34,2421028.911,59.346
361758.34,2421023.911,60.908
361758.34,2421018.911,62.689
361758.34,2421013.911,64.78
361758.34,2421008.911,67.168
361758.34,2421003.911,69.189
361758.34,2420998.911,69.636
361758.34,2420993.911,69.725
361758.34,2420988.911,68.986
361758.34,2420983.911,66.417
361758.34,2420978.911,63.349
361758.34,2420973.911,58.314
361758.34,2420968.911,51.192
361758.34,2420963.911,45.816
361758.34,2420958.911,40.425
361758.34,2420953.911,38.427
361758.34,2420948.911,34.742
361763.34,2421108.911,48.132
361763.34,2421103.911,47.288
361763.34,2421098.911,46.141
361763.34,2421093.911,46.812
361763.34,2421088.911,47.742
361763.34,2421083.911,49.844
361763.34,2421078.911,49.021
361763.34,2421073.911,50.992
361763.34,2421068.911,51.252
361763.34,2421063.911,51.478
361763.34,2421058.911,51.626
361763.34,2421053.911,51.921
361763.34,2421048.911,52.025
361763.34,2421043.911,52.183
361763.34,2421038.911,52.707
361763.34,2421033.911,54.545
361763.34,2421028.911,57.925
361763.34,2421023.911,60.037
361763.34,2421018.911,62.183
361763.34,2421013.911,64.292
361763.34,2421008.911,66.412
361763.34,2421003.911,67.908
361763.34,2420998.911,68.833
361763.34,2420993.911,68.562
361763.34,2420988.911,68.348
361763.34,2420983.911,65.835
361763.34,2420978.911,62.343
361763.34,2420973.911,58.535
361763.34,2420968.911,51.281
361763.34,2420963.911,45.681
361763.34,2420958.911,40.736
361763.34,2420953.911,37.418
361763.34,2420948.911,34.535
361768.34,2421098.911,44.647
361768.34,2421093.911,45.756
361768.34,2421088.911,45.956
361768.34,2421083.911,47.943
361768.34,2421078.911,48.372
361768.34,2421073.911,48.076
361768.34,2421068.911,48.727
361768.34,2421063.911,51.272
361768.34,2421058.911,51.467
361768.34,2421053.911,51.712
361768.34,2421048.911,51.446
361768.34,2421043.911,51.413
361768.34,2421038.911,51.289
361768.34,2421033.911,53.302
361768.34,2421028.911,55.406
361768.34,2421023.911,59.435
361768.34,2421018.911,61.831
361768.34,2421013.911,63.449
361768.34,2421008.911,65.161
361768.34,2421003.911,66.41
361768.34,2420998.911,67.954
361768.34,2420993.911,68.027
361768.34,2420988.911,67.337
361768.34,2420983.911,65.124
361768.34,2420978.911,61.872
361768.34,2420973.911,55.929
361768.34,2420968.911,49.585
361768.34,2420963.911,44.597
361768.34,2420958.911,40.476
361768.34,2420953.911,37.387
361768.34,2420948.911,34.106
361773.34,2421093.911,45.81
361773.34,2421088.911,45.829
361773.34,2421083.911,45.599
361773.34,2421078.911,47.886
361773.34,2421073.911,48.702
361773.34,2421068.911,48.558
361773.34,2421063.911,48.559
361773.34,2421058.911,49.273
361773.34,2421053.911,50.975
361773.34,2421048.911,51.42
361773.34,2421043.911,51.272
361773.34,2421038.911,51.002
361773.34,2421033.911,51.511
361773.34,2421028.911,53.314
361773.34,2421023.911,57.36
361773.34,2421018.911,60.888
361773.34,2421013.911,62.916
361773.34,2421008.911,63.872
361773.34,2421003.911,64.604
361773.34,2420998.911,65.101
361773.34,2420993.911,65.331
361773.34,2420988.911,65.435
361773.34,2420983.911,64.445
361773.34,2420978.911,61.775
361773.34,2420973.911,55.352
361773.34,2420968.911,49.261
361773.34,2420963.911,44.618
361773.34,2420958.911,38.803
361773.34,2420953.911,37.371
361773.34,2420948.911,33.939
361778.34,2421083.911,46.084
361778.34,2421078.911,46.766
361778.34,2421073.911,48.136
361778.34,2421068.911,47.586
361778.34,2421063.911,47.984
361778.34,2421058.911,48.144
361778.34,2421053.911,49.29
361778.34,2421048.911,49.44
361778.34,2421043.911,50.142
361778.34,2421038.911,50.773
361778.34,2421033.911,50.392
361778.34,2421028.911,51.806
361778.34,2421023.911,56.115
361778.34,2421018.911,59.063
361778.34,2421013.911,61.254
361778.34,2421008.911,62.523
361778.34,2421003.911,62.759
361778.34,2420998.911,62.409
361778.34,2420993.911,61.822
361778.34,2420988.911,62.401
361778.34,2420983.911,62.574
361778.34,2420978.911,61.259
361778.34,2420973.911,51.247
361778.34,2420968.911,48.493
361778.34,2420963.911,43.979
361778.34,2420958.911,38.605
361778.34,2420953.911,37.08
361778.34,2420948.911,33.32
361783.34,2421078.911,45.13
361783.34,2421073.911,46.718
361783.34,2421068.911,46.633
361783.34,2421063.911,46.682
361783.34,2421058.911,45.791
361783.34,2421053.911,46.058
361783.34,2421048.911,48.306
361783.34,2421043.911,49.248
361783.34,2421038.911,49.681
361783.34,2421033.911,50.414
361783.34,2421028.911,50.884
361783.34,2421023.911,52.815
361783.34,2421018.911,56.767
361783.34,2421013.911,58.263
361783.34,2421008.911,59.677
361783.34,2421003.911,60.303
361783.34,2420998.911,60.176
361783.34,2420993.911,58.516
361783.34,2420988.911,56.349
361783.34,2420983.911,55.684
361783.34,2420978.911,52.538
361783.34,2420973.911,50.605
361783.34,2420968.911,47.026
361783.34,2420963.911,42.295
361783.34,2420958.911,38.617
361783.34,2420953.911,36.892
361783.34,2420948.911,32.722
361788.34,2421068.911,45.362
361788.34,2421063.911,44.571
361788.34,2421058.911,44.611
361788.34,2421053.911,44.831
361788.34,2421048.911,47.13
361788.34,2421043.911,48.184
361788.34,2421038.911,48.066
361788.34,2421033.911,49.691
361788.34,2421028.911,50.238
361788.34,2421023.911,52.19
361788.34,2421018.911,54.956
361788.34,2421013.911,56.234
361788.34,2421008.911,57.54
361788.34,2421003.911,58.665
361788.34,2420998.911,58.399
361788.34,2420993.911,55.754
361788.34,2420988.911,53.818
361788.34,2420983.911,51.977
361788.34,2420978.911,49.697
361788.34,2420973.911,48.984
361788.34,2420968.911,45.518
361788.34,2420963.911,40.41
361788.34,2420958.911,38.517
361788.34,2420953.911,35.694
361788.34,2420948.911,33.217
361793.34,2421063.911,44.758
361793.34,2421058.911,44.652
361793.34,2421053.911,44.555
361793.34,2421048.911,44.308
361793.34,2421043.911,45.652
361793.34,2421038.911,47.279
361793.34,2421033.911,47.194
361793.34,2421028.911,45.536
361793.34,2421023.911,47.249
361793.34,2421018.911,50.04
361793.34,2421013.911,54.092
361793.34,2421008.911,55.298
361793.34,2421003.911,55.681
361793.34,2420998.911,54.609
361793.34,2420993.911,52.825
361793.34,2420988.911,51.694
361793.34,2420983.911,48.314
361793.34,2420978.911,48.398
361793.34,2420973.911,46.15
361793.34,2420968.911,41.064
361793.34,2420963.911,38.526
361793.34,2420958.911,37.382
361793.34,2420953.911,35.334
361793.34,2420948.911,33.636
361798.34,2421053.911,44.549
361798.34,2421048.911,44.384
361798.34,2421043.911,44.191
361798.34,2421038.911,44.561
361798.34,2421033.911,44.396
361798.34,2421028.911,44.355
361798.34,2421023.911,44.449
361798.34,2421018.911,44.595
361798.34,2421013.911,48.194
361798.34,2421008.911,50.937
361798.34,2421003.911,51.147
361798.34,2420998.911,50.849
361798.34,2420993.911,49.644
361798.34,2420988.911,48.252
361798.34,2420983.911,48.263
361798.34,2420978.911,47.553
361798.34,2420973.911,44.252
361798.34,2420968.911,38.481
361798.34,2420963.911,38.547
361798.34,2420958.911,37.298
361798.34,2420953.911,33.887
361798.34,2420948.911,33.545
361803.34,2421048.911,44.401
361803.34,2421043.911,44.386
361803.34,2421038.911,44.346
361803.34,2421033.911,44.247
361803.34,2421028.911,44.332
361803.34,2421023.911,44.398
361803.34,2421018.911,44.433
361803.34,2421013.911,44.476
361803.34,2421008.911,46.059
361803.34,2421003.911,48.263
361803.34,2420998.911,48.31
361803.34,2420993.911,47.987
361803.34,2420988.911,48.099
361803.34,2420983.911,47.33
361803.34,2420978.911,45.38
361803.34,2420973.911,42.413
361803.34,2420968.911,38.483
361803.34,2420963.911,38.575
361803.34,2420958.911,36.226
361803.34,2420953.911,33.722
361803.34,2420948.911,32.844
361808.34,2421038.911,44.171
361808.34,2421033.911,43.976
361808.34,2421028.911,44.317
361808.34,2421023.911,44.39
361808.34,2421018.911,44.508
361808.34,2421013.911,44.449
361808.34,2421008.911,45.259
361808.34,2421003.911,47.109
361808.34,2420998.911,47.485
361808.34,2420993.911,48.115
361808.34,2420988.911,47.262
361808.34,2420983.911,43.912
361808.34,2420978.911,41.113
361808.34,2420973.911,38.511
361808.34,2420968.911,38.573
361808.34,2420963.911,38.587
361808.34,2420958.911,36.226
361808.34,2420953.911,33.718
361808.34,2420948.911,31.861
361813.34,2421033.911,44.407
361813.34,2421028.911,44.422
361813.34,2421023.911,44.547
361813.34,2421018.911,44.579
361813.34,2421013.911,44.28
361813.34,2421008.911,44.205
361813.34,2421003.911,44.485
361813.34,2420998.911,44.985
361813.34,2420993.911,45.8
361813.34,2420988.911,41.98
361813.34,2420983.911,40.576
361813.34,2420978.911,39.516
361813.34,2420973.911,38.637
361813.34,2420968.911,38.646
361813.34,2420963.911,38.583
361813.34,2420958.911,35.048
361813.34,2420953.911,33.164
361818.34,2421023.911,44.408
361818.34,2421018.911,44.289
361818.34,2421013.911,44.183
361818.34,2421008.911,44.398
361818.34,2421003.911,44.365
361818.34,2420998.911,43.069
361818.34,2420993.911,41.949
361818.34,2420988.911,41.364
361818.34,2420983.911,40.586
361818.34,2420978.911,39.868
361818.34,2420973.911,39.44
361818.34,2420968.911,38.686
361818.34,2420963.911,37.35
361818.34,2420958.911,34.929
361823.34,2421008.911,44.095
361823.34,2421003.911,43.629
361823.34,2420998.911,43.375
361823.34,2420993.911,43.216
361823.34,2420988.911,41.734
361823.34,2420983.911,40.347
361823.34,2420978.911,40.019
361823.34,2420973.911,39.379
361823.34,2420968.911,38.639
361823.34,2420963.911,37.355
361828.34,2420993.911,44.198
361828.34,2420988.911,44.246
361828.34,2420983.911,42.518
361828.34,2420978.911,39.587
361828.34,2420973.911,38.869
361828.34,2420968.911,38.655
361833.34,2420973.911,38.304
